date,timestamp,circuit_no1,voltage_no1,circuit_no2,voltage_no2,circuit_no3,voltage_no3,circuit_no4,voltage_no4,circuit_no5,voltage_no5,circuit_no6,voltage_no6,circuit_no7,voltage_no7,circuit_no8,voltage_no8,circuit_no9,voltage_no9,circuit_no10,voltage_no10,circuit_no11,voltage_no11,circuit_no12,voltage_no12
2025-10-07,15:55:49,470,2.2971652,403,1.969697,344,1.6813294,574,2.805474,361,1.7693059,479,2.3411534,484,2.3607037,415,2.028348,350,1.710655,542,2.6490715,130,0.6353861,491,2.3998046
2025-10-07,15:55:49,437,2.135875,410,1.9990225,374,1.827957,574,2.805474,338,1.6520039,479,2.3411534,484,2.3607037,415,2.028348,353,1.7253177,542,2.6490715,139,0.6793744,494,2.4095798
2025-10-07,15:55:50,439,2.1456501,410,1.9990225,374,1.827957,573,2.805474,381,1.8621701,479,2.3411534,470,2.2971652,450,2.1994135,324,1.5835778,517,2.5268817,121,0.5913978,507,2.4731183
2025-10-07,15:55:50,439,2.1456501,427,2.0918865,398,1.9452591,596,2.9081135,381,1.8621701,479,2.3411534,579,2.8347995,394,1.9257087,324,1.5835778,453,2.2140763,121,0.5913978,507,2.4731183
2025-10-07,15:55:50,455,2.2238514,589,2.8739002,452,2.2091887,596,2.9081135,410,2.0039101,480,2.346041,517,2.5268817,394,1.9257087,337,1.6471163,453,2.2140763,151,0.742913,519,2.5366569
2025-10-07,15:55:50,476,2.3264906,610,2.9814272,452,2.2091887,611,2.9863148,350,1.710655,480,2.346041,517,2.5268817,393,1.9257087,310,1.5151515,393,1.9208211,157,0.7673509,446,2.1798632
2025-10-07,15:55:50,476,2.3264906,610,2.9814272,454,2.2140763,637,3.1133919,350,1.710655,479,2.3411534,489,2.3900294,490,2.394917,310,1.5151515,429,2.0967741,187,0.9139785,446,2.1798632
2025-10-07,15:55:50,509,2.487781,724,3.5386119,562,2.7468231,637,3.1133919,382,1.8670577,479,2.3411534,536,2.6197457,490,2.394917,296,1.4467254,429,2.0967741,187,0.9139785,517,2.5268817
2025-10-07,15:55:50,520,2.5415444,608,2.9814272,562,2.7468231,645,3.1573803,343,1.6764418,479,2.3411534,536,2.6197457,484,2.3655913,279,1.3636364,423,2.0674486,197,0.9628543,475,2.3264906
2025-10-07,15:55:50,526,2.5708699,608,2.9814272,558,2.7272727,653,3.1915934,343,1.6764418,479,2.3411534,569,2.7810361,494,2.4193549,279,1.3636364,445,2.1749756,203,0.9921799,475,2.3264906
2025-10-07,15:55:50,526,2.5708699,676,3.3040078,649,3.1720431,653,3.1915934,365,1.7839687,479,2.346041,523,2.5610948,494,2.4193549,278,1.3587488,445,2.1749756,203,0.9921799,495,2.4242425
2025-10-07,15:55:50,557,2.7223852,690,3.3724339,649,3.1720431,624,3.0498533,296,1.4467254,479,2.3411534,523,2.5610948,495,2.4193549,252,1.2316716,478,2.3362658,167,0.8162268,436,2.1309874
2025-10-07,15:55:51,553,2.7028348,690,3.3724339,696,3.396872,628,3.0694036,339,1.6568915,479,2.3411534,500,2.4486804,526,2.5659823,233,1.1388074,505,2.4682307,175,0.8553275,436,2.1309874
2025-10-07,15:55:51,553,2.7028348,756,3.6950147,784,3.831867,628,3.0694036,339,1.6568915,480,2.346041,498,2.4389052,526,2.5659823,233,1.1388074,463,2.2629521,175,0.8553275,488,2.3851418
2025-10-07,15:55:51,562,2.7468231,605,2.9569893,784,3.831867,622,3.0400782,236,1.1534702,480,2.346041,498,2.4389052,482,2.3509285,228,1.1192571,463,2.2629521,144,0.7038123,468,2.28739
2025-10-07,15:55:51,553,2.7028348,605,2.9569893,679,3.3186705,591,2.8885632,390,1.9061583,480,2.346041,511,2.4926686,455,2.2238514,226,1.0997068,393,1.9208211,144,0.7038123,468,2.28739
2025-10-07,15:55:51,553,2.7028348,524,2.5610948,681,3.3284457,539,2.6344087,390,1.9061583,480,2.3509285,550,2.6881721,544,2.6637342,226,1.0997068,312,1.5249267,144,0.7038123,571,2.7908113
2025-10-07,15:55:51,552,2.6979473,477,2.3313782,659,3.2209189,539,2.6344087,478,2.3362658,480,2.346041,550,2.6881721,544,2.6637342,266,1.3000977,312,1.5249267,111,0.542522,588,2.8739002
2025-10-07,15:55:51,533,2.605083,477,2.3313782,659,3.2209189,475,2.3216031,522,2.546432,480,2.346041,451,2.2043011,419,2.0527859,245,1.1974585,234,1.143695,61,0.2981427,588,2.8739002
2025-10-07,15:55:51,533,2.605083,624,3.0498533,722,3.5288367,442,2.1603129,522,2.546432,480,2.346041,502,2.4486804,321,1.5738026,245,1.1974585,155,0.7575758,61,0.2981427,557,2.7223852
