date,timestamp,circuit_no1,voltage_no1,circuit_no2,voltage_no2,circuit_no3,voltage_no3,circuit_no4,voltage_no4,circuit_no5,voltage_no5,circuit_no6,voltage_no6,circuit_no7,voltage_no7,circuit_no8,voltage_no8,circuit_no9,voltage_no9,circuit_no10,voltage_no10,circuit_no11,voltage_no11,circuit_no12,voltage_no12
2025-10-07,15:38:19,394,1.9257087,930,4.5454545,391,1.9110459,234,1.1485826,102,0.4985337,470,2.2971652,551,2.6930597,322,1.5738026,475,2.3216031,439,2.1505377,52,0.2541544,427,2.0869989
2025-10-07,15:38:19,394,1.9257087,851,4.1593351,432,2.1114368,54,0.2639296,102,0.4985337,468,2.28739,623,3.0449657,354,1.7302053,475,2.3216031,439,2.1505377,56,0.2737048,418,2.0430107
2025-10-07,15:38:19,395,1.9305962,746,3.6510265,471,2.3020527,54,0.2639296,105,0.5083089,468,2.28739,667,3.2600195,354,1.7302053,538,2.6295211,322,1.5738026,20,0.0977517,412,2.0136852
2025-10-07,15:38:19,412,2.0136852,626,3.0596285,471,2.3020527,70,0.342131,107,0.5229716,468,2.28739,667,3.2600195,432,2.1114368,542,2.6490715,225,1.1045944,20,0.0977517,412,2.0136852
2025-10-07,15:38:19,412,2.0136852,626,3.0596285,509,2.487781,143,0.7038123,107,0.5229716,467,2.28739,681,3.3284457,416,2.0381231,542,2.6490715,225,1.1045944,0,0.0,419,2.0478983
2025-10-07,15:38:19,435,2.1309874,457,2.2336266,497,2.4291301,143,0.7038123,110,0.5376344,468,2.28739,668,3.2649071,416,2.0381231,480,2.3509285,84,0.4056696,0,0.0,395,1.9305962
2025-10-07,15:38:19,456,2.2336266,385,1.886608,497,2.4291301,179,0.8748778,112,0.5474096,467,2.28739,668,3.2649071,366,1.7888563,507,2.4780059,146,0.7135875,42,0.2052786,395,1.9305962
2025-10-07,15:38:19,439,2.1456501,385,1.886608,556,2.7174976,188,0.9188661,115,0.5571848,467,2.28739,620,3.0351906,482,2.3558161,507,2.4780059,146,0.7135875,42,0.2052786,478,2.3362658
2025-10-07,15:38:20,439,2.1456501,227,1.1143695,545,2.6637342,188,0.9188661,115,0.5571848,468,2.28739,584,2.8543499,482,2.3558161,511,2.4975562,96,0.4692082,129,0.6304985,480,2.346041
2025-10-07,15:38:20,444,2.1700881,58,0.28348,545,2.6637342,199,0.9726295,117,0.5718475,469,2.2922776,584,2.8543499,411,2.0087976,466,2.2776148,94,0.459433,168,0.8211144,480,2.346041
2025-10-07,15:38:20,464,2.2678397,58,0.28348,527,2.5757575,306,1.4956012,119,0.5816227,469,2.2922776,533,2.605083,366,1.7888563,439,2.1505377,94,0.459433,168,0.8211144,481,2.3509285
2025-10-07,15:38:20,464,2.2678397,0,0.0,534,2.6099706,451,2.2043011,119,0.5816227,469,2.2922776,471,2.3020527,366,1.7888563,439,2.1505377,102,0.4985337,255,1.2463343,501,2.4486804
2025-10-07,15:38:20,499,2.4389052,0,0.0,534,2.6099706,451,2.2043011,122,0.5962855,469,2.2922776,471,2.3020527,352,1.7204301,407,1.9892473,108,0.5278592,279,1.3587488,501,2.4486804
2025-10-07,15:38:20,538,2.6295211,0,0.0,579,2.8299119,661,3.2258065,124,0.6060606,469,2.2922776,420,2.0527859,327,1.5982405,398,1.9452591,133,0.6500489,279,1.3587488,524,2.5562072
2025-10-07,15:38:20,538,2.6295211,0,0.0,623,3.0449657,779,3.8074291,124,0.6060606,469,2.28739,393,1.9208211,344,1.6813294,398,1.9452591,133,0.6500489,250,1.2218964,579,2.8250244
2025-10-07,15:38:20,539,2.6392963,0,0.0,661,3.2306941,779,3.8074291,126,0.6158358,469,2.2922776,393,1.9208211,344,1.6813294,357,1.744868,161,0.7869013,228,1.1143695,579,2.8250244
2025-10-07,15:38:20,502,2.453568,0,0.0,661,3.2306941,885,4.3255134,129,0.6256109,469,2.2922776,373,1.8230695,338,1.6520039,339,1.6568915,173,0.8455523,228,1.1143695,609,2.9765396
2025-10-07,15:38:20,502,2.453568,0,0.0,707,3.455523,909,4.4428153,129,0.6256109,469,2.2971652,394,1.9257087,322,1.5738026,339,1.6568915,173,0.8455523,59,0.2883675,643,3.1427176
2025-10-07,15:38:21,490,2.394917,0,0.0,710,3.4701858,909,4.4428153,131,0.6402737,469,2.2971652,359,1.7546432,322,1.5738026,340,1.661779,159,0.7771261,0,0.0,643,3.1427176
2025-10-07,15:38:21,530,2.5904202,0,0.0,710,3.4701858,890,4.3499513,133,0.6500489,470,2.2971652,359,1.7546432,316,1.544477,364,1.7741935,220,1.0752689,0,0.0,622,3.0400782
2025-10-07,15:38:21,567,2.771261,0,0.0,593,2.9032259,899,4.3939395,133,0.6500489,470,2.2971652,385,1.8817204,287,1.402737,364,1.7741935,220,1.0752689,0,0.0,673,3.289345
2025-10-07,15:38:21,567,2.771261,3,0.0146628,417,2.0381231,899,4.3939395,135,0.6647117,470,2.2971652,375,1.8328446,287,1.402737,388,1.8963832,250,1.2218964,3,0.0146628,673,3.289345
2025-10-07,15:38:21,582,2.8445747,7,0.0293255,417,2.0381231,882,4.3108506,138,0.6744868,472,2.3069403,375,1.8328446,206,1.0068426,355,1.7399805,279,1.3636364,3,0.0146628,685,3.347996
2025-10-07,15:38:21,546,2.6686218,7,0.0293255,365,1.7839687,820,4.0078201,140,0.684262,472,2.3069403,384,1.8768328,147,0.718475,355,1.7399805,279,1.3636364,3,0.0146628,650,3.1769307
2025-10-07,15:38:21,546,2.6686218,10,0.0488759,341,1.6666666,820,4.0078201,140,0.684262,472,2.3069403,370,1.8084066,147,0.718475,344,1.686217,311,1.5151515,30,0.14174,650,3.1769307
2025-10-07,15:38:21,529,2.5855327,13,0.0635386,341,1.6666666,724,3.5386119,142,0.6940371,473,2.3118279,370,1.8084066,195,0.9530792,325,1.5933529,343,1.6764418,30,0.14174,587,2.8690126
2025-10-07,15:38:21,493,2.4095798,13,0.0635386,308,1.5053763,585,2.8592374,144,0.7038123,473,2.3118279,335,1.6373411,217,1.060606,318,1.5542521,343,1.6764418,57,0.2785924,535,2.6148582
2025-10-07,15:38:21,493,2.4095798,16,0.0782014,257,1.2512219,538,2.6295211,144,0.7038123,473,2.3118279,335,1.6373411,217,1.060606,318,1.5542521,339,1.6568915,65,0.3176931,535,2.6148582
2025-10-07,15:38:22,493,2.4095798,19,0.0928641,260,1.2707722,538,2.6295211,492,2.394917,473,2.3118279,335,1.6373411,295,1.4369501,297,1.4516129,348,1.7008798,65,0.3176931,475,2.3216031
2025-10-07,15:38:22,500,2.4437928,19,0.0928641,260,1.2707722,527,2.5757575,947,4.6236558,473,2.3118279,382,1.8670577,406,1.9843597,299,1.4613881,348,1.7008798,88,0.42522,488,2.3851418
2025-10-07,15:38:22,500,2.4437928,22,0.1075269,336,1.6422287,510,2.4926686,947,4.6236558,473,2.3118279,391,1.9110459,436,2.1309874,299,1.4613881,371,1.8132943,85,0.4154448,488,2.3851418
2025-10-07,15:38:22,481,2.3509285,25,0.1221896,410,2.0039101,510,2.4926686,1023,5.0,474,2.3167155,273,1.3343109,436,2.1309874,278,1.3587488,366,1.7888563,85,0.4154448,516,2.5219941
2025-10-07,15:38:22,473,2.3118279,27,0.1319648,410,2.0039101,525,2.5659823,1023,5.0,474,2.3167155,273,1.3343109,354,1.7350929,287,1.402737,366,1.7888563,107,0.5229716,545,2.6637342
2025-10-07,15:38:22,473,2.3118279,27,0.1319648,379,1.8523949,435,2.1260998,1023,5.0,475,2.3216031,187,0.9139785,237,1.1583577,287,1.402737,340,1.6666666,169,0.8260019,545,2.6637342
2025-10-07,15:38:22,470,2.2971652,30,0.1466276,400,1.9550343,435,2.1260998,1023,5.0,475,2.3216031,172,0.8406647,237,1.1583577,312,1.5249267,336,1.6422287,169,0.8260019,548,2.6783969
2025-10-07,15:38:22,472,2.3069403,33,0.1612903,400,1.9550343,378,1.8475074,920,4.4965787,475,2.3216031,172,0.8406647,357,1.744868,309,1.5102639,336,1.6422287,157,0.7673509,535,2.6148582
2025-10-07,15:38:22,476,2.3313782,33,0.1612903,391,1.9110459,391,1.9110459,730,3.5679374,475,2.3216031,220,1.0752689,647,3.1573803,311,1.5249267,356,1.7399805,205,0.9970675,517,2.5317693
2025-10-07,15:38:22,476,2.3313782,36,0.1759531,382,1.8670577,375,1.8328446,730,3.5679374,475,2.3216031,332,1.6226784,647,3.1573803,311,1.5249267,300,1.4613881,319,1.5542521,517,2.5317693
2025-10-07,15:38:23,461,2.2531769,39,0.1906158,382,1.8670577,375,1.8328446,731,3.572825,474,2.3167155,332,1.6226784,666,3.255132,276,1.3440861,300,1.4613881,319,1.5542521,458,2.2385142
2025-10-07,15:38:23,427,2.0869989,39,0.1906158,452,2.2091887,367,1.7986314,821,4.0127077,474,2.3167155,384,1.8768328,189,0.9286413,440,2.1505377,415,2.028348,438,2.1407626,492,2.4046922
2025-10-07,15:38:23,427,2.0869989,42,0.200391,463,2.2629521,350,1.710655,821,4.0127077,473,2.3118279,409,1.9990225,0,0.0,440,2.1505377,416,2.0332355,404,1.9794722,492,2.4046922
2025-10-07,15:38:23,426,2.0869989,45,0.2150538,479,2.3411534,350,1.710655,810,3.9589443,472,2.3069403,409,1.9990225,0,0.0,418,2.0478983,416,2.0332355,404,1.9794722,513,2.5024438
2025-10-07,15:38:23,432,2.1114368,45,0.2150538,479,2.3411534,345,1.686217,700,3.4261975,472,2.3069403,441,2.1554253,0,0.0,381,1.8621701,434,2.121212,191,0.9384164,675,3.2991202
2025-10-07,15:38:23,432,2.1114368,47,0.2297165,523,2.5562072,278,1.3587488,700,3.4261975,474,2.3167155,504,2.4682307,1,0.0048876,381,1.8621701,465,2.2727273,59,0.2883675,675,3.2991202
2025-10-07,15:38:23,451,2.2091887,50,0.2443793,569,2.7859237,278,1.3587488,526,2.5757575,475,2.3264906,560,2.7370479,1,0.0048876,406,1.9843597,465,2.2727273,59,0.2883675,839,4.0957966
2025-10-07,15:38:23,467,2.2825024,53,0.259042,569,2.7859237,243,1.1876833,323,1.5786902,477,2.3362658,560,2.7370479,4,0.0195503,453,2.2140763,502,2.453568,34,0.1661779,891,4.3548388
2025-10-07,15:38:23,467,2.2825024,53,0.259042,571,2.7908113,242,1.1827956,323,1.5786902,477,2.3362658,595,2.9081135,211,1.0215054,453,2.2140763,524,2.5610948,0,0.0,891,4.3548388
2025-10-07,15:38:23,468,2.2922776,56,0.2688172,565,2.7614858,242,1.1827956,111,0.5474096,478,2.3362658,650,3.1769307,211,1.0215054,513,2.5073314,501,2.453568,0,0.0,882,4.3157382
2025-10-07,15:38:24,473,2.3118279,76,0.3665689,565,2.7614858,329,1.6080157,0,0.0,478,2.3362658,650,3.1769307,611,2.9814272,522,2.5513196,501,2.453568,0,0.0,820,4.0078201
2025-10-07,15:38:24,487,2.3802543,76,0.3665689,629,3.0742912,389,1.9061583,0,0.0,478,2.3362658,727,3.5532746,727,3.5532746,522,2.5513196,455,2.2238514,23,0.1124145,820,4.0078201
2025-10-07,15:38:24,487,2.3802543,166,0.8113392,548,2.6783969,389,1.9061583,0,0.0,477,2.3313782,719,3.514174,727,3.5532746,494,2.4144673,433,2.1163244,23,0.1124145,743,3.6363637
2025-10-07,15:38:24,476,2.3264906,229,1.1192571,548,2.6783969,401,1.9648094,111,0.542522,477,2.3313782,719,3.514174,671,3.2795699,481,2.346041,433,2.1163244,128,0.6207234,649,3.1720431
2025-10-07,15:38:24,492,2.4046922,229,1.1192571,476,2.3264906,429,2.0967741,142,0.6989247,477,2.3313782,606,2.9667645,538,2.6344087,467,2.2825024,421,2.0576735,145,0.7086999,649,3.1720431
2025-10-07,15:38:24,492,2.4046922,281,1.3734115,488,2.3851418,480,2.346041,142,0.6989247,477,2.3313782,443,2.1700881,538,2.6344087,467,2.2825024,443,2.1652005,145,0.7086999,640,3.1280549
2025-10-07,15:38:24,491,2.4046922,318,1.5542521,488,2.3851418,480,2.346041,210,1.0263929,478,2.3362658,443,2.1700881,403,1.9745846,453,2.2091887,443,2.1652005,185,0.9090909,631,3.0840664
2025-10-07,15:38:24,453,2.2140763,318,1.5542521,538,2.6295211,435,2.1260998,182,0.8944281,478,2.3362658,338,1.6520039,298,1.4565005,425,2.0772238,394,1.9257087,215,1.0508308,631,3.0840664
2025-10-07,15:38:24,453,2.2140763,292,1.4320625,530,2.5904202,431,2.1114368,182,0.8944281,479,2.3411534,453,2.2140763,293,1.4271749,425,2.0772238,309,1.5102639,215,1.0508308,452,2.2091887
2025-10-07,15:38:24,433,2.1163244,240,1.1681329,501,2.4486804,431,2.1114368,80,0.3910069,479,2.3411534,453,2.2140763,293,1.4271749,381,1.8670577,309,1.5102639,317,1.5493646,204,1.001955
2025-10-07,15:38:25,453,2.2140763,404,1.969697,501,2.4486804,350,1.710655,306,1.4907136,479,2.3411534,503,2.453568,416,2.0332355,262,1.2805474,579,2.8250244,434,2.121212,204,1.001955
2025-10-07,15:38:25,453,2.2140763,404,1.969697,571,2.7859237,327,1.6031281,306,1.4907136,479,2.3411534,506,2.4780059,538,2.6295211,262,1.2805474,765,3.7390029,434,2.121212,202,0.9824047
2025-10-07,15:38:25,465,2.2727273,441,2.1554253,536,2.6246333,327,1.6031281,361,1.7644184,479,2.3411534,414,2.028348,538,2.6295211,307,1.5053763,765,3.7390029,410,2.0039101,227,1.1094819
2025-10-07,15:38:25,441,2.1554253,391,1.9110459,536,2.6246333,428,2.0918865,252,1.2316716,480,2.346041,414,2.028348,638,3.1182795,268,1.3098729,692,3.3870969,415,2.028348,227,1.1094819
2025-10-07,15:38:25,418,2.0430107,391,1.9110459,483,2.3607037,543,2.653959,252,1.2316716,480,2.346041,143,0.7038123,721,3.5239491,268,1.3098729,592,2.8934507,415,2.028348,196,0.9628543
2025-10-07,15:38:25,418,2.0430107,362,1.7693059,467,2.2825024,543,2.653959,315,1.5347018,481,2.3509285,15,0.0733138,721,3.5239491,241,1.1779081,592,2.8934507,409,1.9990225,197,0.9628543
2025-10-07,15:38:25,406,1.9892473,344,1.6813294,467,2.2825024,756,3.6950147,312,1.5298142,481,2.346041,15,0.0733138,729,3.5630498,241,1.1779081,551,2.6979473,398,1.9452591,197,0.9628543
